name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	establishmentMeans	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	county	gbifID	language	type	preparations	catalogNumber	institutionCode	identifier	higherGeography	nomenclaturalCode	verbatimEventDate	endDayOfYear	georeferenceVerificationStatus	locality	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	startDayOfYear	occurrenceRemarks	accessRights	bibliographicCitation	higherClassification	lifeStage	dateIdentified	coordinateUncertaintyInMeters	elevation	habitat	dynamicProperties	taxonID	rights	identificationRemarks	reproductiveCondition	identifiedBy	identificationReferences	http://unknown.org/recordId	identificationQualifier	ownerInstitutionCode	http://unknown.org/recordEnteredBy	collectionID	georeferenceSources	individualCount	elevationAccuracy	identificationVerificationStatus	eventRemarks	locationAccordingTo	locationRemarks	eventTime	recordNumber	georeferencedDate	georeferencedBy	georeferenceProtocol	verbatimCoordinateSystem	organismID	previousIdentifications	infraspecificEpithet	projectId	depth	depthAccuracy	rightsHolder	namePublishedInYear	fieldNumber	vernacularName	nameAccordingTo	acceptedNameUsage	datasetName	locationID	datasetID	parentNameUsage	identificationID	samplingProtocol	associatedOccurrences	collectionKey	verbatimElevation	associatedSequences	georeferenceRemarks	namePublishedIn	disposition	originalNameUsage	fieldNotes	municipality	associatedReferences	taxonRemarks	informationWithheld	typifiedName	typeStatus	higherGeographyID	occID
Peromyscus californicus (Gambel, 1848)	-119.796389	34.476944	cdround,colmafu	gbif	735671991	Peromyscus californicus (Gambel, 1848)	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30.131+00:00	2021-03-30T11:01:24.349+00:00	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1975	10	23	1975-10-23	2014-10-10T00:00:00.000+00:00	2021-03-30T11:01:24.349+00:00	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	Santa Barbara	735671991	en	PhysicalObject	NA	1197	SBMNH	urn:catalog:SBMNH:MAM:1197	North America;United States;California;Santa Barbara County;;;;	ICZN	NA	296	requires verification	Santa Barbara; E of Old San Marcos Rd.	MAM	North America; United States; California; Santa Barbara County; ; ; ;	urn:catalog:SBMNH:MAM:1197	NA	NA	296	NA	NA	NA	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	320
Peromyscus californicus (Gambel, 1848)	-119.705278	34.469722	cdround,colmafu	gbif	735673727	Peromyscus californicus (Gambel, 1848)	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30.131+00:00	2021-03-30T11:01:23.468+00:00	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1975	10	6	1975-10-06	2014-10-10T00:00:00.000+00:00	2021-03-30T11:01:23.468+00:00	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	Santa Barbara	735673727	en	PhysicalObject	NA	1105	SBMNH	urn:catalog:SBMNH:MAM:1105	North America;United States;California;Santa Barbara County;;;;	ICZN	NA	279	requires verification	Santa Barbara; Mission Creek	MAM	North America; United States; California; Santa Barbara County; ; ; ;	urn:catalog:SBMNH:MAM:1105	NA	NA	279	NA	NA	NA	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	NA	NA	NA	365.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	1200 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	321
Peromyscus californicus (Gambel, 1848)	-119.790556	34.492222	cdround,colmafu	gbif	735662862	Peromyscus californicus (Gambel, 1848)	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30.131+00:00	2021-03-30T11:01:27.191+00:00	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1975	11	4	1975-11-04	2014-10-10T00:00:00.000+00:00	2021-03-30T11:01:27.191+00:00	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	Santa Barbara	735662862	en	PhysicalObject	NA	1273	SBMNH	urn:catalog:SBMNH:MAM:1273	North America;United States;California;Santa Barbara County;;;;	ICZN	NA	308	requires verification	Santa Barbara; Painted Cave Rd., 3/4 mi NE of San Marcos Pass Rd.	MAM	North America; United States; California; Santa Barbara County; ; ; ;	urn:catalog:SBMNH:MAM:1273	NA	NA	308	NA	NA	NA	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	322
Peromyscus californicus (Gambel, 1848)	-119.706667	31.473056	cdround,colmafu	gbif	735667459	Peromyscus californicus (Gambel, 1848)	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30.131+00:00	2021-03-30T11:01:27.494+00:00	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1975	11	17	1975-11-17	2014-10-10T00:00:00.000+00:00	2021-03-30T11:01:27.494+00:00	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	Santa Barbara	735667459	en	PhysicalObject	NA	1214	SBMNH	urn:catalog:SBMNH:MAM:1214	North America;United States;California;Santa Barbara County;;;;	ICZN	NA	321	requires verification	Santa Barbara; Mission Canyon	MAM	North America; United States; California; Santa Barbara County; ; ; ;	urn:catalog:SBMNH:MAM:1214	NA	NA	321	NA	NA	NA	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	NA	NA	NA	426.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	1400 ft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	323
Peromyscus californicus (Gambel, 1848)	-121.732448	36.479684	gass84,osiic	gbif	2571151040	Peromyscus californicus (Gambel, 1848)	3abe0ed3-371f-49ab-bc4f-ac1887e04983	f753171f-d38a-44fd-af85-40818746b336	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T01:05:03.001+00:00	2021-05-29T01:05:10.905+00:00	85	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1975	11	21	1975-11-21	2021-04-14T05:20:00.006+00:00	2021-05-29T01:05:10.905+00:00	http://arctos.database.museum/guid/UCSC:Mamm:112	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	UCSC	Monterey County	2571151040	en	PhysicalObject	skin; skull	UCSC:Mamm:112	UCSC	http://arctos.database.museum/guid/UCSC:Mamm:112?seid=4307115	North America, United States, California, Monterey County	ICZN	21 Nov '75	325	unverified	Carmel Valley	Mammal specimens	Carmel Valley, CA	http://arctos.database.museum/guid/UCSC:Mamm:112?seid=4307115	Collector(s): D. Martin	NA	NA	D. Martin in UCSC Norris Center ledgers, collected mammals in the 1970s.	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	NA	1984-04-07T00:00:00	3036	NA	NA	sex=male	NA	NA	Former nature_of_id: field.	NA	D. Martin	NA	NA	A	NA	NA	192	GeoLocate	1	NA	features	NA	Deirdre Iams-McGuire	NA	1975-11-21	NA	2019-05-20 00:00:00	Deirdre Iams-McGuire	GeoLocate	NA	http://arctos.database.museum/guid/UCSC:Mamm:112	"[{""scientific_name"":""Peromyscus californicus"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1984-04-07"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""D. Martin"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	324
Peromyscus californicus (Gambel, 1848)	-121.539107	36.388573	gass84,osiic	gbif	2592189847	Peromyscus californicus (Gambel, 1848)	3abe0ed3-371f-49ab-bc4f-ac1887e04983	f753171f-d38a-44fd-af85-40818746b336	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T01:05:03.001+00:00	2021-05-29T01:05:11.257+00:00	85	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NA	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1975	11	16	1975-11-16	2021-05-10T13:30:00.007+00:00	2021-05-29T01:05:11.257+00:00	http://arctos.database.museum/guid/UCSC:Mamm:109	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	UCSC	Monterey County	2592189847	en	PhysicalObject	skin; skull	UCSC:Mamm:109	UCSC	http://arctos.database.museum/guid/UCSC:Mamm:109?seid=4518099	North America, United States, California, Monterey County	ICZN	16 Nov '75	320	unverified	Buckeye Hill, Hastings Natural History Reservation	Mammal specimens	Buckeye Hill 1800', Hastings NHR, Carmel Valley, Monterey Co, CA	http://arctos.database.museum/guid/UCSC:Mamm:109?seid=4518099	Collector(s): M. A. Hunnicott	NA	NA	Nonscrotal	http://vertnet.org/resources/norms.html	NA	Animalia, Chordata, Mammalia, Rodentia, Myomorpha, Cricetidae, Neotominae, Peromyscus,	NA	1984-04-06T00:00:00	1265	549	NA	ear from notch=25 mm;hind foot with claw=27 mm;sex=male;tail length=119 mm;total length=226 mm;reproductive data=10x5;weight=41.8 g	NA	NA	NA	NA	M. A. Hunnicott	NA	NA	A	NA	NA	192	GeoLocate	1	0	unknown	NA	Deirdre Iams-McGuire	NA	1975-11-16	NA	2020-02-03 00:00:00	Deirdre Iams-McGuire	GeoLocate	NA	http://arctos.database.museum/guid/UCSC:Mamm:109	"[{""scientific_name"":""Peromyscus californicus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1984-04-06"",""short_citation"":null,""publication_id"":null,""identification_remarks"":"""",""idby"":""M. A. Hunnicott"",""concept_label"":null}]"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	325
Peromyscus californicus (Gambel, 1848)	-122.228737	37.876194	cdround,txmathi,incomis,inmafu	gbif	911656039	Peromyscus californicus (Gambel, 1848)	854f70cc-55e3-4af2-9417-0f47d6c7902d	acac73b0-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T02:25:06.198+00:00	2021-03-30T11:37:56.271+00:00	133	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1974	1	2	1974-01-02	2015-02-20T00:00:00.000+00:00	2021-03-30T11:37:56.271+00:00	http://portal.vertnet.org/o/ttu/mammals?id=24934	http://creativecommons.org/licenses/by/4.0/legalcode	13e1873c-73a7-4be6-a81c-0eef100b11eb	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34902	Contra Costa	911656039	en	PhysicalObject	SS | skin | skull	24934	TTU	urn:catalog:TTU:Mammals:24934	| United States | California | Contra Costa |  |  |  |	ICZN	1/2/1974	2	requires verification	BERKELEY HILLS, 1.3 MI NW CANYON SCHOOL	Mammals	UNITED STATES | CALIFORNIA | CONTRA COSTA | BERKELEY HILLS, 1.3 MI NW CANYON SCHOOL	urn:catalog:TTU:Mammals:24934	HAFNER, J C	NA	2	NA	http://vertnet.org/resources/norms.html	NA	PEROMYSCUS	NA	NA	1389	365.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Terrain Navigator 3.02 USGS 1:24,000	NA	0	NA	NA	NA	NA	NA	372	12/22/2002	Kristina Yamamoto (MVZ)	VertNet Georeferencing Guidelines	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	TK917937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1200 FT	NA	Unable to find Canyon School	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	326
Peromyscus californicus (Gambel, 1848)	-117.55434112493346	33.62974916724519	cdrep,cdround,colmafu,inmafu	gbif	1065333375	Peromyscus californicus (Gambel, 1848)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59.718+00:00	2021-03-30T11:02:13.294+00:00	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1974	2	23	1974-02-23	2019-12-29T00:00:00.000+00:00	2021-03-30T11:02:13.294+00:00	http://portal.vertnet.org/o/lacm/mammals?id=06c5e585-d310-49dd-a367-66125d6cb0bb	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	http://biocol.org/urn:lsid:biocol:org:34802	Orange	1065333375	en	PhysicalObject	skin | skull	063613	LACM	06c5e585-d310-49dd-a367-66125d6cb0bb	| United States | California | Orange Co |  |  |  |	ICZN	23 FEB 1974	54	requires verification	Trabuco Canyon; Trabuco Canyon Road, Grid 1; Starr Ranch	Mammals	United States | California | Orange Co | Trabuco Canyon; Trabuco Canyon Road, Grid 1; Starr Ranch	06c5e585-d310-49dd-a367-66125d6cb0bb	Bondello, M C	NA	54	NA	http://vertnet.org/resources/norms.html	06c5e585-d310-49dd-a367-66125d6cb0bb. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	Rodentia | Cricetidae | Peromyscus	NA	NA	455	NA	NA	NA	NA	NA	NA	T=10 mm	NA	NA	NA	NA	NA	NA	http://biocol.org/urn:lsid:biocol:org:34897	Terrain Navigator 3.02 USGS 1:100,000	NA	NA	NA	NA	NA	NA	NA	MCB 12	NA	Tamrya D. d'Artenay (MVZ)	NA	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	327
Peromyscus californicus (Gambel, 1848)	-117.37901933203392	33.654047660304954	cdrep,cdround,colmafu,inmafu	gbif	1065338579	Peromyscus californicus (Gambel, 1848)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59.718+00:00	2021-03-30T11:02:13.718+00:00	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1974	2	9	1974-02-09	2019-12-29T00:00:00.000+00:00	2021-03-30T11:02:13.718+00:00	http://portal.vertnet.org/o/lacm/mammals?id=145ccf3d-922a-4136-87f7-4aff83e74b7c	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	http://biocol.org/urn:lsid:biocol:org:34802	Riverside	1065338579	en	PhysicalObject	skin | skull	063623	LACM	145ccf3d-922a-4136-87f7-4aff83e74b7c	| United States | California | Riverside Co |  |  |  |	ICZN	09 FEB 1974	40	requires verification	Lake Elsinore; Grand, 1 mi S; Hwy 74	Mammals	United States | California | Riverside Co | Lake Elsinore; Grand, 1 mi S; Hwy 74	145ccf3d-922a-4136-87f7-4aff83e74b7c	Bryant, W J	NA	40	NA	http://vertnet.org/resources/norms.html	145ccf3d-922a-4136-87f7-4aff83e74b7c. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	Rodentia | Cricetidae | Peromyscus	NA	NA	1714	NA	NA	NA	NA	NA	NA	T=9 mm, scrot.	NA	NA	NA	NA	NA	NA	http://biocol.org/urn:lsid:biocol:org:34897	Terrain Navigator 5.03 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	10	NA	Catherine E. Dana (MVZ)	VertNet Georeferencing Guidelines	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	By road	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	328
Peromyscus californicus (Gambel, 1848)	-117.33967546672852	33.65816380903577	cdrep,colmafu,inmafu	gbif	1065357670	Peromyscus californicus (Gambel, 1848)	7a25f7aa-03fb-4322-aaeb-66719e1a9527	493fe050-055d-11d8-b84f-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T07:21:59.718+00:00	2021-03-30T11:02:15.512+00:00	147	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	NATIVE	2438028	1	44	359	1459	3240723	2437961	2438028	2438028	Peromyscus californicus (Gambel, 1848)	Animalia	Chordata	Rodentia	Cricetidae	Peromyscus	Peromyscus californicus	Peromyscus	californicus	SPECIES	ACCEPTED	LC	NORTH_AMERICA	California	1974	2	9	1974-02-09	2019-12-29T00:00:00.000+00:00	2021-03-30T11:02:15.512+00:00	http://portal.vertnet.org/o/lacm/mammals?id=45ae1b66-6926-40ce-b6d8-1063cc0248cd	http://creativecommons.org/publicdomain/zero/1.0/legalcode	2fc908ba-e775-49e2-bffe-6b9041c3b70f	FALSE	WGS84	Mammalia	US	United States of America	http://biocol.org/urn:lsid:biocol:org:34802	Riverside	1065357670	en	PhysicalObject	skin | skull	063591	LACM	45ae1b66-6926-40ce-b6d8-1063cc0248cd	| United States | California | Riverside Co |  |  |  |	ICZN	09 FEB 1974	40	requires verification	Elsinore, 1 mi S	Mammals	United States | California | Riverside Co | Elsinore, 1 mi S	45ae1b66-6926-40ce-b6d8-1063cc0248cd	Marino, C A	NA	40	NA	http://vertnet.org/resources/norms.html	45ae1b66-6926-40ce-b6d8-1063cc0248cd. LACM Vertebrates. http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts.	Rodentia | Cricetidae | Peromyscus	NA	NA	6173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	http://biocol.org/urn:lsid:biocol:org:34897	Terrain Navigator 5.03 USGS 1:24,000	NA	NA	NA	NA	NA	NA	NA	3	NA	Catherine E. Dana (MVZ)	VertNet Georeferencing Guidelines	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LACM Vertebrates	NA	NA	NA	NA	NA	NA	0b9fbf2e-5af8-4b06-9537-647eb8439783	NA	NA	By air; Includes Lake Elsinore lake and town	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	329
