name	longitude	latitude	issues	prov	key	scientificName	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	sex	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	dateIdentified	coordinateUncertaintyInMeters	elevation	elevationAccuracy	continent	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	institutionKey	isInCluster	geodeticDatum	class	countryCode	country	institutionID	dynamicProperties	county	identificationVerificationStatus	gbifID	language	type	preparations	locationAccordingTo	catalogNumber	institutionCode	eventTime	identifiedBy	identifier	georeferencedDate	higherGeography	nomenclaturalCode	verbatimEventDate	georeferencedBy	georeferenceProtocol	endDayOfYear	georeferenceVerificationStatus	locality	verbatimCoordinateSystem	collectionCode	verbatimLocality	occurrenceID	recordedBy	otherCatalogNumbers	organismID	previousIdentifications	identificationQualifier	samplingProtocol	accessRights	higherClassification	collectionID	georeferenceSources	establishmentMeans	iucnRedListCategory	startDayOfYear	occurrenceRemarks	bibliographicCitation	collectionKey	verbatimElevation	reproductiveCondition	recordNumber	datasetName	individualCount	habitat	eventRemarks	identificationRemarks	locationRemarks	lifeStage	georeferenceRemarks	rightsHolder	fieldNumber	disposition	ownerInstitutionCode	datasetID	vernacularName	http://unknown.org/recordId	taxonID	rights	http://unknown.org/recordEnteredBy	projectId	depth	depthAccuracy	namePublishedInYear	nameAccordingTo	acceptedNameUsage	locationID	parentNameUsage	identificationID	municipality	taxonRemarks	fieldNotes	islandGroup	island	typeStatus	informationWithheld	higherGeographyID	associatedTaxa	occID
Scapanus latimanus latimanus	-123.212539463211	39.491569417469954	cdrep	gbif	583451515	Scapanus latimanus latimanus	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:36Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	FEMALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	NA	317	NA	NA	NORTH_AMERICA	California	1919	5	17	1919-05-17	NA	2021-06-01T23:41:36Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Mendocino Co.	NA	583451515	en	PhysicalObject	SS	NA	2761	CASC	NA	NA	urn:catalog:CAS:MAM:2761	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Mendocino Co.	NA	17 May 1919	http://grscicoll.org/institution/california-academy-sciences	2002-07-02 00:00:00.0	NA	unverified	Near Hearst	NA	CASMAM	NA	urn:catalog:CAS:MAM:2761	L. Little	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Insectivora; Talpidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 3.02 USGS 1:24,000	NA	NA	137	NA	NA	NA	NA	NA	164	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	568
Scapanus latimanus latimanus	-122.2706258822728	37.87609021246173	cdrep	gbif	583461958	Scapanus latimanus latimanus	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:35Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	MALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	NA	4395	NA	NA	NORTH_AMERICA	California	1919	5	23	1919-05-23	NA	2021-06-01T23:41:35Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Alameda Co.	NA	583461958	en	PhysicalObject	SN	NA	6926	CASC	NA	NA	urn:catalog:CAS:MAM:6926	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Alameda Co.	NA	23 May 1919	http://grscicoll.org/institution/california-academy-sciences	2002-08-14 00:00:00.0	NA	unverified	Berkeley	NA	CASMAM	NA	urn:catalog:CAS:MAM:6926	J. S. Rowley	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Insectivora; Talpidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 5.03	NA	NA	143	NA	NA	NA	NA	NA	115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	569
Scapanus latimanus latimanus	-123.95	41.45	incomis,inmafu	gbif	177160484	Scapanus latimanus latimanus	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-29T01:54:20Z	2021-03-30T11:40:38Z	113	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	California	1919	6	26	1919-06-26	2015-02-26T00:00:00Z	2021-03-30T11:40:38Z	http://portal.vertnet.org/o/ucla/mammals?id=7917	http://creativecommons.org/publicdomain/zero/1.0/legalcode	0f5e9360-db1b-42ba-8ee6-f0b871d89e9f	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34960	NA	Humboldt	NA	177160484	en	PhysicalObject	skin | skull	NA	7917	UCLA	NA	NA	urn:catalog:UCLA:Mammals:7917	NA	NA | USA | CA | HUMBOLDT CO. |  |  |  |	ICZN	26 JUN 1919	NA	NA	177	requires verification	DRYERVILLE	NA	Mammals	NA | USA | CA | HUMBOLDT CO. | DRYERVILLE	urn:catalog:UCLA:Mammals:7917	HOWELL, A. B.	NA	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	INSE | Talpidae | Scapanus	NA	NA	NATIVE	NA	177	NA	NA	NA	NA	NA	1638	NA	NA	NA	NA	NA	NA	Adult	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	570
Scapanus latimanus latimanus	-122.97741977316052	38.46547178577549	cdrep	gbif	583451519	Scapanus latimanus latimanus	6ce7290f-47f6-4046-8356-371f5b6749df	66522820-055c-11d8-b84e-b8a03c50a862	a43950ae-eb88-4ef4-bfff-43bcf12885ad	US	DWC_ARCHIVE	2021-06-01T23:41:10Z	2021-06-01T23:41:36Z	490	66522820-055c-11d8-b84e-b8a03c50a862	PRESERVED_SPECIMEN	PRESENT	MALE	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	NA	1944	NA	NA	NORTH_AMERICA	California	1919	7	3	1919-07-03	NA	2021-06-01T23:41:36Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	NA	FALSE	WGS84	Mammalia	US	United States of America	http://grscicoll.org/institution/california-academy-sciences	NA	Sonoma Co.	NA	583451519	en	PhysicalObject	SS	NA	2762	CASC	NA	NA	urn:catalog:CAS:MAM:2762	http://grscicoll.org/institutional-collection/mammalogy-0	North America; USA; California; Sonoma Co.	NA	3 Jul 1919	http://grscicoll.org/institution/california-academy-sciences	2002-10-01 00:00:00.0	NA	unverified	Monte Rio, Bohemian Grove	NA	CASMAM	NA	urn:catalog:CAS:MAM:2762	J. Mailliard	NA	NA	NA	NA	NA	NA	Animalia; Chordata; Mammalia; Insectivora; Talpidae	http://grscicoll.org/institutional-collection/mammalogy-0	Terrain Navigator 5.03 USGS 1:24,000	NA	NA	184	NA	NA	NA	NA	NA	289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	571
Scapanus latimanus dilatus True, 1894	-122.1	42.933333	cdround,incomis,inmafu	gbif	177160486	Scapanus latimanus dilatus True, 1894	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-29T01:54:20Z	2021-03-30T11:40:38Z	113	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	MALE	6163432	1	44	359	803	9469	2436187	2436194	6163432	Scapanus latimanus dilatus True, 1894	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	dilatus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	Oregon	1919	8	8	1919-08-08	2015-02-26T00:00:00Z	2021-03-30T11:40:38Z	http://portal.vertnet.org/o/ucla/mammals?id=8166	http://creativecommons.org/publicdomain/zero/1.0/legalcode	0f5e9360-db1b-42ba-8ee6-f0b871d89e9f	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34960	NA	Klamath	NA	177160486	en	PhysicalObject	skin | skull	NA	8166	UCLA	NA	NA	urn:catalog:UCLA:Mammals:8166	NA	NA | USA | OR | KLAMATH CO. |  |  |  |	ICZN	08 AUG 1919	NA	NA	220	requires verification	CRATER LAKE; 1 MI S	NA	Mammals	NA | USA | OR | KLAMATH CO. | CRATER LAKE; 1 MI S	urn:catalog:UCLA:Mammals:8166	HOWELL, A. B.	NA	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	INSE | Talpidae | Scapanus	NA	NA	NATIVE	NA	220	NA	NA	NA	NA	NA	1929	NA	NA	NA	NA	NA	NA	Adult	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	572
Scapanus latimanus dilatus True, 1894	-122.35	41.283333	cdround,incomis,inmafu	gbif	177160488	Scapanus latimanus dilatus True, 1894	8631295a-f762-11e1-a439-00145eb45e9a	c0dc3c80-23f9-11dc-98d1-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-29T01:54:20Z	2021-03-30T11:40:38Z	113	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	6163432	1	44	359	803	9469	2436187	2436194	6163432	Scapanus latimanus dilatus True, 1894	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	dilatus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	California	1919	8	20	1919-08-20	2015-02-26T00:00:00Z	2021-03-30T11:40:38Z	http://portal.vertnet.org/o/ucla/mammals?id=8235	http://creativecommons.org/publicdomain/zero/1.0/legalcode	0f5e9360-db1b-42ba-8ee6-f0b871d89e9f	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34960	NA	Siskiyou	NA	177160488	en	PhysicalObject	skin | skull	NA	8235	UCLA	NA	NA	urn:catalog:UCLA:Mammals:8235	NA	NA | USA | CA | SISKIYOU CO. |  |  |  |	ICZN	20 AUG 1919	NA	NA	232	requires verification	SISSON; = MT SHASTA CITY	NA	Mammals	NA | USA | CA | SISKIYOU CO. | SISSON; = MT SHASTA CITY	urn:catalog:UCLA:Mammals:8235	HOWELL, A. B.	NA	NA	NA	NA	NA	http://vertnet.org/resources/norms.html	INSE | Talpidae | Scapanus	NA	NA	NATIVE	NA	232	NA	NA	NA	NA	NA	2012	NA	NA	NA	NA	NA	NA	Adult	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	573
Scapanus latimanus dilatus True, 1894	-120.143333	39.166667	cdround,colmafu	gbif	735676783	Scapanus latimanus dilatus True, 1894	75018539-6328-41de-b875-7c2e61dc1635	78678140-1815-11da-9544-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-03-28T06:54:30Z	2021-03-30T11:01:29Z	129	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	6163432	1	44	359	803	9469	2436187	2436194	6163432	Scapanus latimanus dilatus True, 1894	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	dilatus	SUBSPECIES	ACCEPTED	NA	NA	NA	NA	NORTH_AMERICA	California	1919	8	17	1919-08-17	2014-10-10T00:00:00Z	2021-03-30T11:01:29Z	NA	http://creativecommons.org/publicdomain/zero/1.0/legalcode	e329699d-6a66-4a0b-bd6a-8089f2eb2aa1	FALSE	WGS84	Mammalia	US	United States of America	urn:lsid:biocol.org:col:34834	NA	Placer	NA	735676783	en	PhysicalObject	NA	NA	5402	SBMNH	NA	NA	urn:catalog:SBMNH:MAM:5402	NA	North America;United States;California;Placer County;;;;	ICZN	NA	NA	NA	229	requires verification	Lake Tahoe	NA	MAM	North America; United States; California; Placer County; ; ; ;	urn:catalog:SBMNH:MAM:5402	NA	NA	NA	NA	NA	NA	NA	Animalia:Chordata:Mammalia:Insectivora:Talpidae:Scapanus	NA	NA	NATIVE	NA	229	NA	NA	9c963d06-c0ae-42b7-935e-504bd59fd7de	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	574
Scapanus latimanus occultus Grinnell & Swarth, 1912	-118.7152090241433	36.65835461265023	cdrep,osiic,incomis,inmafu	gbif	1145819629	Scapanus latimanus occultus Grinnell & Swarth, 1912	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:49Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	6163433	1	44	359	803	9469	2436187	2436194	6163433	Scapanus latimanus occultus Grinnell & Swarth, 1912	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	occultus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	402	NA	NA	NORTH_AMERICA	California	1919	8	9	1919-08-09	2021-05-21T07:20:00Z	2021-05-29T00:55:49Z	http://arctos.database.museum/guid/MVZ:Mamm:30047	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=unknown	Tulare County	unknown	1145819629	en	PhysicalObject	skull; skin, study	Tamrya D. d'Artenay	MVZ:Mamm:30047	MVZ	1919-08-09	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:30047?seid=965856	2001-03-06 00:00:00	North America, United States, California, Tulare County	ICZN	9 Aug 1919	Tamrya D. d'Artenay	not recorded	221	unverified	Twin Lakes	decimal degrees	Mammal specimens	Twin Lakes	http://arctos.database.museum/guid/MVZ:Mamm:30047?seid=965856	Collector(s): Annie M. Alexander; J. T. Waterhouse	collector number=42	http://arctos.database.museum/guid/MVZ:Mamm:30047	"[{""scientific_name"":""Scapanus latimanus occultus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	42	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	575
Scapanus latimanus latimanus	-122.23330510538358	37.881550399295385	cdrep,osiic,incomis,inmafu	gbif	2427840910	Scapanus latimanus latimanus	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	NA	7194111	1	44	359	803	9469	2436187	2436194	7194111	Scapanus latimanus latimanus	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	latimanus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	805	NA	NA	NORTH_AMERICA	California	1919	8	15	1919-08-15	2021-02-12T16:40:00Z	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:31327	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=unknown	Alameda County	unknown	2427840910	en	PhysicalObject	skull	Daniel J. Stewart	MVZ:Mamm:31327	MVZ	1919-08-15	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:31327?seid=1472055	2002-08-14 00:00:00	North America, United States, California, Alameda County	ICZN	15 Aug 1919	Daniel J. Stewart	MaNIS georeferencing guidelines	227	unverified	S slope Grizzly Pk, Wildcat Canyon, Berkeley Hills	decimal degrees	Mammal specimens	S slope Grizzly Pk, Wildcat Canyon, Berkeley Hills	http://arctos.database.museum/guid/MVZ:Mamm:31327?seid=1472055	Collector(s): Joseph Grinnell; H. G. Willard	collector number=3609	http://arctos.database.museum/guid/MVZ:Mamm:31327	"[{""scientific_name"":""Scapanus latimanus latimanus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 5.03 USGS 1:24000	NA	NA	NA	NA	NA	NA	NA	NA	3609	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	576
Scapanus latimanus caurinus F.G.Palmer, 1937	-123.52942122542508	39.59734668626592	cdrep,cdround,osiic,incomis,inmafu	gbif	1145820158	Scapanus latimanus caurinus F.G.Palmer, 1937	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:56:02Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	6163427	1	44	359	803	9469	2436187	2436194	6163427	Scapanus latimanus caurinus F.G.Palmer, 1937	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	caurinus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	1609	NA	NA	NORTH_AMERICA	California	1919	10	9	1919-10-09	NA	2021-05-29T00:56:02Z	http://arctos.database.museum/guid/MVZ:Mamm:30503	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	Mendocino County	unknown	1145820158	en	PhysicalObject	skull; skin, study	Thùy T. Tran	MVZ:Mamm:30503	MVZ	1919-10-09	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:30503?seid=1783573	2001-12-15 00:00:00	North America, United States, California, Mendocino County	ICZN	9 Oct 1919	Thùy T. Tran	not recorded	282	unverified	6.5 mi SW Laytonville, Clark Ranch	decimal degrees	Mammal specimens	6 1/2 mi SW Laytonville, Clark Ranch	http://arctos.database.museum/guid/MVZ:Mamm:30503?seid=1783573	Collector(s): Joseph S. Dixon	collector number=7762	http://arctos.database.museum/guid/MVZ:Mamm:30503	"[{""scientific_name"":""Scapanus latimanus caurinus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 3.02 USGS 1:100000	NA	NA	NA	NA	NA	NA	NA	NA	7762	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	577
Scapanus latimanus minusculus Bangs, 1899	-120.72771154173205	38.73052494765808	cdrep,osiic,incomis,inmafu	gbif	1145817240	Scapanus latimanus minusculus Bangs, 1899	0daed095-478a-4af6-abf5-18acb790fbb2	8edbbde0-055e-11d8-b850-b8a03c50a862	a957a663-2f17-415f-b1c8-5cf6398df8ed	US	DWC_ARCHIVE	2021-05-29T00:51:07Z	2021-05-29T00:55:54Z	257	2053a639-84c3-4be5-b8bc-96b6d88a976c	PRESERVED_SPECIMEN	PRESENT	FEMALE	6163436	1	44	359	803	9469	2436187	2436194	6163436	Scapanus latimanus minusculus Bangs, 1899	Animalia	Chordata	Soricomorpha	Talpidae	Scapanus	Scapanus latimanus	Scapanus	latimanus	minusculus	SUBSPECIES	ACCEPTED	1999-01-27T00:00:00Z	9497	838	76	NORTH_AMERICA	California	1918	1	22	1918-01-22	2020-12-18T08:24:04Z	2021-05-29T00:55:54Z	http://arctos.database.museum/guid/MVZ:Mamm:27857	http://creativecommons.org/publicdomain/zero/1.0/legalcode	59175240-4500-42b9-9e98-42ae299a5e9b	FALSE	WGS84	Mammalia	US	United States of America	MVZ	sex=female	El Dorado County	unknown	1145817240	en	PhysicalObject	skull; skin, study; skeleton	Julian A. Kapoor	MVZ:Mamm:27857	MVZ	1918-01-22	Museum of Vertebrate Zoology, University of California, Berkeley	http://arctos.database.museum/guid/MVZ:Mamm:27857?seid=1072816	2002-07-16 00:00:00	North America, United States, California, El Dorado County	ICZN	22 Jan 1918	Julian A. Kapoor	MaNIS georeferencing guidelines	22	unverified	Rupley Home Ranch, 4 mi E Placerville	decimal degrees	Mammal specimens	Rupley Home Ranch, 4 mi E Placerville	http://arctos.database.museum/guid/MVZ:Mamm:27857?seid=1072816	Collector(s): Joseph S. Dixon; J. Rupley	collector number=6615	http://arctos.database.museum/guid/MVZ:Mamm:27857	"[{""scientific_name"":""Scapanus latimanus minusculus"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""1999-01-27"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""Museum of Vertebrate Zoology, University of California, Berkeley"",""concept_label"":null}]"	A	NA	http://vertnet.org/resources/norms.html	Animalia, Chordata, Mammalia, Soricomorpha, Talpidae, Scalopinae, Scalopini, Scapanus, Scapanus latimanus,	28	Terrain Navigator 3.02 USGS 1:24000	NA	NA	NA	2500-3000 FT	NA	NA	NA	NA	6615	NA	1	NA	NA	Former nature_of_id: legacy.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	578
